,image_name,popularity_score,partial_faces,is_female,baby,child,teenager,youth,middle_age,senior
28888,1209691_661661340536747_638583783_a,4.0280000000000005,-1,-1,-1,-1,-1,1,-1,-1
28889,1209691_733553839999428_1976986392_a,3.806,-1,-1,-1,-1,-1,1,-1,-1
28890,1209696_1396781020600154_862445901_a,4.684,-1,1,-1,-1,-1,-1,-1,-1
28891,1209696_1437587809815618_1366409528_a,3.427,-1,1,-1,-1,-1,1,-1,-1
28892,1209696_242315002559500_1229074599_a,4.505,-1,1,-1,-1,-1,1,-1,-1
28893,1209696_254773284704903_149494607_a,4.453,-1,1,-1,-1,-1,1,-1,-1
28894,1209696_261204204059027_1231588993_a,4.56,-1,1,-1,-1,-1,1,-1,-1
28895,1209696_271820346321162_638086200_a,4.247,-1,0,-1,-1,-1,1,-1,-1
28896,1209696_273246542835840_1456537638_a,5.223,-1,-1,-1,-1,-1,-1,-1,-1
28897,1209696_419786001490174_1018462243_a,4.685,-1,-1,-1,-1,1,-1,-1,-1
28898,1209696_482795241848832_138306257_a,3.7910000000000004,-1,-1,-1,-1,-1,-1,-1,-1
28899,1209696_612061218885388_1624245379_a,4.582,-1,0,-1,-1,-1,-1,-1,-1
28900,1209696_614122175348276_1142206677_a,3.585,-1,1,-1,-1,-1,-1,-1,-1
28901,1209696_626184010809954_1242745723_a,4.368,-1,-1,-1,-1,-1,-1,-1,-1
28902,1209696_633709246699281_1491675922_a,5.2589999999999995,-1,1,-1,-1,-1,-1,-1,-1
28903,1209696_669001596470725_1476803741_a,4.138999999999999,-1,1,-1,-1,-1,1,-1,-1
28904,1209696_749473085086964_436879252_a,5.4110000000000005,-1,0,-1,-1,-1,1,-1,-1
28905,1209701_225803087614853_708519244_a,3.549,-1,-1,-1,-1,-1,1,-1,-1
28906,1209701_236646773194867_1957820163_a,4.455,-1,-1,-1,-1,-1,-1,1,-1
28907,1209701_246336292217651_243715763_a,4.203,-1,1,-1,-1,1,-1,-1,-1
28908,1209701_275719189257938_2044577714_a,5.103,-1,1,-1,-1,-1,1,-1,-1
28909,1209701_494353584001859_1414924778_a,5.462999999999999,-1,1,-1,-1,-1,-1,-1,-1
28910,1209701_563982803713901_1407144908_a,4.361000000000001,-1,-1,-1,1,-1,-1,-1,-1
28911,1209701_611594742263733_2101377072_a,3.5669999999999997,-1,-1,-1,-1,-1,1,-1,-1
28912,1209701_630138413727150_1239012368_a,4.226,-1,1,-1,-1,-1,1,-1,-1
28913,1209701_690479410990680_904741946_a,5.316,-1,1,-1,-1,-1,1,-1,-1
28914,1209705_137624443074624_1379091806_a,4.487,-1,1,-1,-1,-1,1,-1,-1
28915,1209705_1414416595487590_1664179454_a,5.222,-1,-1,-1,-1,-1,1,-1,-1
28916,1209705_1423968881193994_571635492_a,4.921,-1,1,-1,-1,-1,1,-1,-1
28917,1209705_1486046081608582_1483239853_a,3.978,-1,1,-1,-1,-1,1,-1,-1
28918,1209705_451399578339941_1311688844_a,3.557,-1,1,-1,-1,-1,1,-1,-1
28919,1209705_505976432842300_1072684944_a,4.788,-1,1,-1,-1,-1,1,-1,-1
28920,1209705_627699990644566_151008817_a,4.0889999999999995,-1,1,-1,1,-1,-1,-1,-1
28921,1209705_638984959500411_395340929_a,4.637,-1,1,-1,-1,-1,1,-1,-1
28922,1209705_668327126548502_1726875553_a,5.026,-1,1,-1,-1,-1,1,-1,-1
28923,1209705_703822243009557_1818231446_a,3.517,-1,1,-1,-1,-1,1,-1,-1
28924,1209705_731471263550593_181580970_a,3.7239999999999998,-1,-1,-1,1,-1,-1,-1,-1
28925,1209705_801504266544443_324118316_a,4.113,-1,1,-1,-1,-1,1,-1,-1
28926,1209705_823640957664191_2050770090_a,4.861000000000001,-1,1,-1,-1,-1,1,-1,-1
28927,1209707_1454546074780894_212041303_a,4.442,-1,0,-1,-1,-1,1,-1,-1
28928,1209707_214135372129128_1591366932_a,3.906,-1,1,-1,-1,-1,1,-1,-1
28929,1209707_226426917564677_396713266_a,3.8689999999999998,-1,1,-1,-1,-1,1,-1,-1
28930,1209707_300969046720469_1063584790_a,4.5969999999999995,-1,1,-1,-1,-1,-1,-1,-1
28931,1209707_433945623407180_2001611556_a,4.218999999999999,-1,1,-1,-1,-1,-1,-1,-1
28932,1209707_452385791561906_63011086_a,4.428999999999999,-1,-1,-1,-1,-1,-1,-1,-1
28933,1209707_561044307343747_1898513581_a,3.747,-1,-1,-1,-1,-1,-1,-1,-1
28934,1209707_614000372020529_1913884509_a,3.383,-1,1,-1,-1,-1,-1,-1,-1
28935,1209707_618399191571075_1068493351_a,4.178999999999999,-1,-1,-1,-1,-1,1,-1,-1
28936,1209707_673610089362314_1544645355_a,3.638,-1,1,-1,-1,-1,-1,-1,-1
28937,1209707_683972848326700_672038008_a,4.643,-1,1,-1,-1,-1,-1,-1,-1
28938,1209707_698455796883742_546096466_a,3.5210000000000004,-1,-1,-1,-1,-1,-1,-1,-1
28939,1209707_721703697851069_915900037_a,4.213,-1,1,-1,-1,-1,-1,-1,-1
28940,1209709_1423009877950788_615003947_a,3.78,-1,1,-1,-1,-1,-1,-1,-1
28941,1209709_1434888623425162_1728819497_a,4.5280000000000005,-1,1,-1,-1,-1,-1,-1,-1
28942,1209709_240723539448847_1217752218_a,5.013,-1,1,-1,-1,-1,-1,-1,-1
28943,1209709_291958657638599_1647106781_a,4.673,-1,1,-1,-1,-1,-1,-1,-1
28944,1209709_550946198353888_1802266305_a,4.72,-1,-1,-1,-1,-1,-1,-1,-1
28945,1209709_563730337057614_389686532_a,4.524,1,1,-1,-1,-1,-1,-1,-1
28946,1209709_564435416987672_359475732_a,4.067,-1,1,-1,-1,-1,1,-1,-1
28947,1209709_598770203552841_1290225184_a,4.766,-1,-1,1,-1,-1,-1,-1,-1
28948,1209709_762259363814145_563157135_a,4.197,-1,1,-1,-1,-1,1,-1,-1
28949,1209709_768132043199780_1063347426_a,3.798,-1,-1,-1,-1,-1,-1,1,-1
28950,1209714_176252272567239_146245952_a,4.702,-1,1,-1,-1,-1,1,-1,-1
28951,1209743_665019140199599_1330543302_a,4.526,-1,1,-1,-1,-1,1,-1,-1
28952,13163200a85d11e38fd8126050b2ecd3_6,3.5380000000000003,-1,0,-1,-1,-1,-1,-1,-1
28953,1388783_1415263118735930_839076893_a,3.688,-1,1,-1,-1,-1,1,-1,-1
28954,1388783_1469214259974950_1992467975_a,5.48,-1,1,-1,-1,-1,1,-1,-1
28955,1388783_565133616919370_232510484_a,3.3810000000000002,-1,-1,-1,-1,-1,1,-1,-1
28956,1388783_616648685088600_1062592555_a,5.303999999999999,-1,1,-1,-1,-1,1,-1,-1
28957,1388783_669206739804934_333742167_a,4.039,-1,1,-1,-1,1,-1,-1,-1
28958,1388783_721234261262198_1501924628_a,3.475,-1,1,-1,-1,-1,1,-1,-1
28959,1388783_771507362868082_629494265_a,3.877,-1,1,-1,-1,-1,1,-1,-1
28960,1388787_1471998476363210_1598724421_a,4.772,-1,1,-1,-1,-1,1,-1,-1
28961,1388787_1492762460952036_677952395_a,4.559,-1,-1,-1,-1,-1,1,-1,-1
28962,1388787_235160886675042_226529753_a,4.078,1,1,-1,-1,1,-1,-1,-1
28963,1388787_253870174793271_4457336_a,3.352,-1,1,-1,-1,-1,1,-1,-1
28964,1388787_399511593524067_126126220_a,4.362,-1,-1,-1,-1,-1,1,-1,-1
28965,1388787_798987530113281_1908646869_a,4.159,-1,-1,-1,-1,-1,-1,-1,-1
28966,1388793_1414594588801400_1449674506_a,4.833,-1,1,-1,-1,-1,1,-1,-1
28967,1388793_232650290268376_1192569495_a,3.639,-1,1,-1,-1,-1,1,-1,-1
28968,1388793_233749990150498_738198407_a,4.931,-1,0,-1,-1,-1,1,-1,-1
28969,1388793_271568029679810_203091798_a,4.462,-1,1,-1,-1,-1,-1,-1,-1
28970,1388793_438012219666389_646025877_a,4.211,-1,1,-1,-1,-1,1,-1,-1
28971,1388798_1379773022283552_1999720989_a,4.842,-1,-1,-1,1,-1,-1,-1,-1
28972,1388798_263622393820587_1221665450_a,5.296,-1,1,-1,-1,-1,1,-1,-1
28973,1388798_358666307608061_133154673_a,4.644,-1,1,-1,-1,-1,-1,1,-1
28974,1388798_385432361598952_1836547515_a,3.958,-1,1,-1,-1,-1,1,-1,-1
28975,1388799_1396768367264217_1988840258_a,4.197,-1,1,-1,-1,-1,1,-1,-1
28976,1388803_1410945282502890_1685439290_a,4.586,-1,1,-1,-1,-1,1,-1,-1
28977,1388803_1423166241271515_406832654_a,4.239,-1,1,-1,-1,-1,-1,-1,-1
28978,1388803_1452518204986010_1998122845_a,4.06,-1,1,-1,-1,-1,-1,-1,-1
28979,1388803_265092567003057_1514697774_a,4.737,-1,1,-1,-1,-1,1,-1,-1
28980,1388803_270402909804626_2000581665_a,4.066,-1,1,-1,-1,-1,1,-1,-1
28981,1388803_275894502570462_1894780559_a,3.737,-1,1,-1,-1,-1,1,-1,-1
28982,1388803_646994778700459_1607022439_a,3.365,-1,-1,-1,-1,1,-1,-1,-1
28983,1388803_784794898212204_293270525_a,4.191,-1,-1,-1,-1,-1,1,-1,-1
28984,1388808_1436146756631857_161678894_a,4.651,-1,1,-1,-1,-1,1,-1,-1
28985,1388808_290979461060382_367855990_a,4.725,-1,1,-1,-1,-1,1,-1,-1
28986,1388808_370609433087468_886555540_a,4.566,-1,-1,-1,-1,-1,1,-1,-1
28987,1388808_454238604708769_2131885838_a,4.916,-1,-1,-1,-1,-1,1,-1,-1
28988,1388808_854381711254643_14949470_a,4.288,-1,1,-1,-1,-1,1,-1,-1
28989,1388820_1417158001878218_1598716020_a,4.6339999999999995,-1,1,-1,-1,1,-1,-1,-1
28990,1388820_1430672977181070_1403840453_a,4.773,-1,-1,-1,-1,-1,1,-1,-1
28991,1388820_1432624670318745_145125600_a,4.545,-1,1,-1,-1,-1,1,-1,-1
28992,1388820_230377937170103_812609525_a,4.448,-1,-1,-1,-1,-1,1,-1,-1
28993,1388820_240747089443049_1424912475_a,4.4,-1,1,-1,-1,-1,1,-1,-1
28994,1388820_246543538863035_637482855_a,4.896,-1,1,-1,-1,-1,1,-1,-1
28995,1388820_282200778611881_1403298432_a,4.257,-1,-1,-1,-1,-1,1,-1,-1
28996,1388820_298374053651757_593569687_a,4.198,-1,-1,-1,-1,-1,1,-1,-1
28997,1388820_515850698523669_1230686000_a,3.915,-1,1,-1,-1,-1,-1,-1,-1
28998,1388820_621514074591515_1570497317_a,4.1,-1,-1,-1,-1,-1,1,-1,-1
28999,1388820_647377245334228_1965139296_a,5.369,-1,1,-1,-1,-1,1,-1,-1
29000,1388820_662300863806758_1743606288_a,3.799,-1,1,-1,-1,-1,1,-1,-1
29001,1388820_722343207787772_989965993_a,3.225,-1,-1,-1,-1,-1,-1,-1,-1
29002,1388820_728430453876058_1835219515_a,4.861000000000001,-1,-1,-1,-1,-1,-1,-1,-1
29003,1388820_757290324281091_1668126554_a,3.878,-1,1,-1,-1,-1,-1,-1,-1
29004,1388820_765385366806210_425285983_a,5.252999999999999,-1,1,-1,-1,-1,-1,-1,-1
29005,1388820_767833153235393_1495677914_a,5.502000000000001,-1,0,-1,-1,-1,-1,-1,-1
29006,1388822_538724562882850_161791707_a,4.493,-1,0,-1,-1,-1,-1,-1,-1
29007,1388825_1425067094410091_115989683_a,4.45,-1,-1,-1,-1,-1,-1,-1,-1
29008,1388825_220847428126445_1876004948_a,4.986000000000001,-1,0,-1,-1,-1,-1,-1,-1
29009,1388825_266371916875740_1703959865_a,4.541,-1,1,-1,-1,-1,1,-1,-1
29010,1388825_469788063149355_912464762_a,4.144,-1,1,-1,-1,-1,-1,-1,-1
29011,1388825_636844979715626_1026711751_a,4.269,-1,1,-1,-1,-1,-1,-1,-1
29012,1388825_655346634534781_1906240362_a,4.112,1,1,-1,-1,-1,1,-1,-1
29013,1388825_700814373302993_352761143_a,4.498,-1,0,-1,-1,-1,-1,-1,-1
29014,1388833_491001261000095_1389180895_a,4.893,1,1,-1,-1,1,-1,-1,-1
29015,1388833_655767504461208_1273617943_a,4.343999999999999,-1,-1,-1,-1,-1,1,-1,-1
29016,1388835_1422566934663229_484484476_a,3.7939999999999996,-1,1,-1,-1,-1,1,-1,-1
29017,1388835_1424261297829393_732251767_a,4.337,-1,1,-1,-1,-1,-1,-1,-1
29018,1388835_1425605131025141_1917511129_a,4.425,-1,1,-1,-1,-1,1,-1,-1
29019,1388835_1585960224961812_1540137815_a,4.074,-1,-1,-1,-1,-1,1,-1,-1
29020,1388835_220504274814576_2097979592_a,4.502,-1,1,-1,-1,-1,1,-1,-1
29021,1388835_303664716454155_1213986660_a,4.734,-1,-1,-1,-1,-1,1,-1,-1
29022,1388835_307117382746634_2121535025_a,4.61,-1,1,-1,-1,-1,-1,-1,-1
29023,1388835_386123704860377_169513294_a,3.5410000000000004,-1,-1,-1,-1,-1,1,-1,-1
29024,1388835_394058044067116_2124847494_a,4.42,-1,-1,-1,-1,-1,1,-1,-1
29025,1388835_623022267746437_1655393541_a,5.105,-1,1,-1,-1,-1,-1,-1,-1
29026,1388835_637450903004838_1246303966_a,4.94,-1,-1,-1,-1,-1,1,-1,-1
29027,1388835_659327340793807_1095092104_a,4.084,-1,1,-1,-1,-1,1,-1,-1
29028,1388835_684722168236133_658823439_a,5.2010000000000005,-1,-1,-1,-1,-1,1,-1,-1
29029,1388835_727123837318984_2006708536_a,4.931,-1,1,-1,-1,-1,1,-1,-1
29030,1388835_737319909641931_571012771_a,4.04,-1,1,-1,-1,-1,-1,-1,-1
29031,1388835_740694022648827_1079889066_a,4.131,-1,-1,-1,-1,-1,-1,-1,-1
29032,1388835_857332364292887_1915167439_a,4.2860000000000005,-1,1,-1,-1,-1,-1,-1,-1
29033,1388843_1414507588811737_969293530_a,4.531000000000001,-1,-1,-1,-1,-1,-1,-1,-1
29034,1388843_285738478257459_422865085_a,3.693,-1,1,-1,-1,-1,-1,-1,-1
29035,1388843_397661660376079_1070405945_a,4.796,-1,1,-1,-1,-1,-1,-1,-1
29036,1388843_567798259985288_694684381_a,4.073,-1,-1,-1,-1,-1,1,-1,-1
29037,1388848_210609135815177_1910425602_a,4.896,-1,0,-1,-1,-1,-1,-1,-1
29038,1388848_245922788924827_907812221_a,4.63,-1,-1,-1,-1,-1,-1,1,-1
29039,1388848_684742721593184_812730201_a,3.924,-1,1,-1,-1,1,-1,-1,-1
29040,1388848_710195085688589_1576098694_a,5.03,-1,1,-1,-1,-1,1,-1,-1
29041,1388850_275692285937849_1939901576_a,4.843,-1,1,-1,-1,-1,-1,-1,-1
29042,1388850_487960131330008_18143263_a,5.037,-1,1,-1,-1,1,-1,-1,-1
29043,1388850_577419592365335_610309217_a,4.211,-1,1,-1,-1,-1,-1,1,-1
29044,1388850_599511800139116_1637733959_a,4.156000000000001,-1,1,-1,-1,1,-1,-1,-1
29045,1388850_688069277902821_642897546_a,4.152,-1,-1,-1,-1,-1,1,-1,-1
29046,1388850_752421651459138_1003439541_a,4.74,-1,1,-1,-1,-1,1,-1,-1
29047,1388850_769568733067389_775051061_a,4.689,-1,1,-1,-1,-1,1,-1,-1
29048,1388853_1408020462801997_578888524_a,4.5969999999999995,-1,-1,-1,-1,-1,1,-1,-1
29049,1388853_1410147065918864_1197199696_a,4.572,-1,-1,-1,-1,-1,1,-1,-1
29050,1388853_1456630441238728_71095107_a,4.39,-1,1,-1,-1,1,-1,-1,-1
29051,1388853_647266661987248_1042713506_a,4.127,-1,1,-1,1,-1,-1,-1,-1
29052,1388871_449808381796198_1860741380_a,4.165,-1,1,-1,-1,-1,1,-1,-1
29053,1388873_615349671882225_1517876580_a,3.964,-1,1,-1,-1,-1,1,-1,-1
29054,1388873_640110602709572_1399905288_a,3.866,-1,1,-1,-1,-1,1,-1,-1
29055,1388878_1401275040147918_1227852798_a,5.0280000000000005,-1,0,-1,-1,-1,1,-1,-1
29056,1388878_1456313387937155_632836257_a,4.707,-1,1,-1,-1,-1,1,-1,-1
29057,1388878_1477450482469208_1859718213_a,4.9319999999999995,-1,1,-1,-1,1,-1,-1,-1
29058,1388878_1491464354414700_1397747147_a,4.598,-1,1,-1,1,-1,-1,-1,-1
29059,1388878_225071194354350_437404051_a,3.7769999999999997,-1,1,-1,-1,-1,-1,-1,-1
29060,1388878_278428565665671_2124881857_a,3.486,-1,0,-1,-1,1,-1,-1,-1
29061,1388878_649459311776735_1965952325_a,5.071000000000001,-1,-1,-1,-1,-1,1,-1,-1
29062,1388878_701199283271588_852021433_a,5.058,-1,0,-1,-1,-1,1,-1,-1
29063,1388878_822753401072221_191459077_a,4.371,-1,1,-1,-1,-1,-1,-1,-1
29064,1388880_1414439465483790_2143624309_a,4.369,-1,1,-1,-1,-1,1,-1,-1
29065,1388880_222067144658413_295920922_a,4.133,-1,1,-1,-1,-1,1,-1,-1
29066,1388880_420206874790319_487595076_a,4.186,-1,1,-1,-1,-1,-1,-1,-1
29067,1388880_428532177282775_936508857_a,3.637,-1,1,-1,-1,-1,-1,-1,-1
29068,1388880_593965424033646_1911220547_a,2.9419999999999997,-1,1,-1,-1,-1,-1,-1,-1
29069,1388880_606707239417265_1204843796_a,5.394,-1,1,-1,-1,-1,-1,-1,-1
29070,1388880_707526185937201_412209592_a,3.4730000000000003,-1,1,-1,-1,-1,-1,-1,-1
29071,1388880_753416171359163_1910680484_a,4.401,-1,-1,-1,-1,-1,-1,-1,-1
29072,1388880_753630038046340_569273030_a,4.888999999999999,-1,-1,-1,-1,-1,1,-1,-1
29073,1388888_1460868190816438_2005092114_a,5.118,-1,1,-1,-1,-1,1,-1,-1
29074,1388888_1493230077565932_189480077_a,4.9830000000000005,-1,1,-1,-1,-1,-1,-1,-1
29075,1388888_1569805796578590_2005735921_a,3.048,-1,0,-1,-1,-1,-1,-1,-1
29076,1388888_280256215486553_1128952612_a,3.48,-1,0,-1,-1,-1,1,-1,-1
29077,1388888_282971875196243_2042120864_a,4.021,-1,1,-1,-1,-1,-1,-1,-1
29078,1388888_393296140810309_834307585_a,3.84,-1,0,-1,-1,-1,-1,-1,-1
29079,1388888_434811996662233_208554509_a,4.41,-1,1,-1,-1,-1,-1,1,-1
29080,1388888_450396181760723_1464535753_a,5.006,-1,-1,-1,1,-1,-1,-1,-1
29081,1388888_561179450647453_908807200_a,4.712,-1,1,-1,-1,-1,1,-1,-1
29082,1388888_682743481792882_2070747475_a,5.776,-1,1,-1,-1,-1,1,-1,-1
29083,1388888_788605787817019_980258822_a,4.166,-1,-1,-1,-1,-1,1,-1,-1
29084,1388888_788981734453184_1956360588_a,4.555,-1,1,-1,-1,-1,-1,-1,-1
29085,1388888_856517697708686_1060852197_a,4.945,-1,1,-1,-1,-1,-1,-1,-1
29086,1388895_1419981074920906_848450328_a,4.074,1,-1,-1,-1,-1,-1,-1,-1
29087,1388895_1422024528052818_1250021200_a,3.949,-1,1,-1,-1,-1,-1,-1,-1
29088,1388895_1425281447723674_1265895966_a,4.724,-1,1,-1,-1,-1,-1,-1,-1
29089,1388895_286618151501663_1560024512_a,4.542,-1,1,-1,-1,-1,1,-1,-1
29090,1388895_521837314594328_661598874_a,4.895,-1,1,-1,-1,-1,1,-1,-1
29091,1388895_653532541386470_759294485_a,4.559,-1,1,1,-1,-1,-1,-1,-1
29092,1388895_662475013790287_1636177257_a,4.242,-1,-1,-1,-1,1,-1,-1,-1
29093,1388895_672606246136248_323388450_a,4.428999999999999,-1,1,-1,-1,-1,-1,-1,-1
29094,1388903_1405883339684599_984235748_a,4.8180000000000005,-1,1,-1,-1,-1,1,-1,-1
29095,1388903_1430549680526469_1587160429_a,3.885,-1,0,-1,-1,-1,-1,-1,-1
29096,1388903_1438640923042465_2010114880_a,5.015,-1,0,-1,-1,-1,-1,-1,-1
29097,1388903_223920187815873_1862048556_a,5.468999999999999,-1,0,-1,-1,-1,-1,-1,-1
29098,1388903_254635424708008_1223736469_a,3.861,-1,1,-1,-1,-1,1,-1,-1
29099,1388903_486681961457787_177220642_a,4.3,-1,1,-1,-1,-1,-1,-1,-1
29100,1388903_560561647376562_1428820934_a,3.2110000000000003,-1,0,-1,-1,-1,1,-1,-1
29101,1388903_614368641984376_1199775844_a,3.918,-1,1,-1,-1,-1,-1,-1,-1
29102,1388903_816689818360253_2043215549_a,5.156000000000001,-1,1,-1,-1,-1,1,-1,-1
29103,1388909_684458581601353_2030110375_a,4.09,-1,1,-1,-1,-1,-1,-1,-1
29104,1388910_1394792097466086_2033390815_a,5.117,-1,-1,-1,-1,-1,-1,-1,-1
29105,1388910_1439094056333807_1159614653_a,3.7969999999999997,-1,1,-1,-1,-1,-1,-1,-1
29106,1388910_1481691628712309_737355012_a,4.711,-1,1,-1,-1,-1,-1,-1,-1
29107,1388910_263339693838315_1699415312_a,5.854,-1,1,-1,-1,-1,-1,-1,-1
29108,1388910_283388435157889_668681444_a,4.742,-1,-1,-1,-1,-1,1,-1,-1
29109,1388910_396226720518470_700757438_a,3.516,-1,1,-1,-1,-1,-1,-1,-1
29110,1388910_531775353602006_1486551050_a,3.9819999999999998,-1,1,-1,-1,-1,1,-1,-1
29111,1388910_621934714544109_290694738_a,4.92,-1,1,-1,-1,-1,1,-1,-1
29112,1388910_636112179811556_455006715_a,4.015,-1,0,-1,-1,-1,1,-1,-1
29113,1388910_645813395491118_1550229414_a,5.343,-1,1,-1,-1,-1,1,-1,-1
29114,1388910_742179309156208_314529963_a,4.69,-1,1,-1,-1,-1,1,-1,-1
29115,1388910_769912173020452_623803454_a,5.126,-1,1,-1,-1,-1,-1,-1,-1
29116,1388918_223082801224693_1390681278_a,4.356,-1,1,-1,-1,-1,-1,-1,-1
29117,1388918_226988240823390_348113229_a,3.77,-1,-1,-1,-1,-1,1,-1,-1
29118,1388918_325648480893587_1702001270_a,4.292,-1,-1,-1,-1,-1,1,-1,-1
29119,1388918_376738602463938_786830189_a,4.398,-1,1,-1,-1,-1,1,-1,-1
29120,1388918_483589691767930_1134250942_a,3.792,-1,1,-1,-1,-1,1,-1,-1
29121,1388918_571847669580101_531321225_a,4.77,-1,0,-1,-1,-1,1,-1,-1
29122,1388918_608729439213066_162753882_a,5.0489999999999995,-1,-1,-1,-1,-1,1,-1,-1
29123,1388918_633859653330532_591204493_a,4.473,-1,1,-1,-1,-1,-1,1,-1
29124,1388918_755260277837520_1005114182_a,4.898,-1,1,-1,-1,-1,-1,-1,-1
29125,1388922_688203667913767_1185294630_a,4.316,-1,1,-1,-1,-1,1,-1,-1
29126,1388933_1410731485859144_475312719_a,3.85,-1,1,-1,-1,-1,1,-1,-1
29127,1388933_270653429780181_1653088000_a,4.58,-1,1,-1,-1,-1,1,-1,-1
29128,1388933_288678654628988_873553437_a,4.015,-1,1,-1,-1,-1,1,-1,-1
29129,1388933_700755873316607_98188105_a,4.462,-1,1,-1,-1,-1,1,-1,-1
29130,1388933_710735122311049_1568275981_a,4.4319999999999995,-1,0,-1,-1,-1,-1,-1,-1
29131,1388933_758245284193978_326256352_a,3.792,-1,-1,-1,-1,-1,-1,-1,-1
29132,1388937_130142443822947_86313400_a,4.7219999999999995,-1,1,-1,-1,-1,1,-1,-1
29133,1388940_1424374837816626_919181600_a,4.592,-1,1,-1,-1,-1,1,-1,-1
29134,1388940_1459952014238493_117241877_a,3.4389999999999996,-1,-1,-1,-1,-1,1,-1,-1
29135,1388940_228588450675390_580079985_a,5.425,-1,1,-1,-1,-1,-1,-1,-1
29136,1388940_258872037625262_572365303_a,5.269,-1,1,-1,-1,-1,1,-1,-1
29137,1388940_279982372162139_1329579721_a,4.748,-1,1,-1,-1,-1,1,-1,-1
29138,1388940_296073753890488_1372447820_a,4.9430000000000005,-1,1,-1,-1,-1,1,-1,-1
29139,1388940_531661010276011_1114442158_a,5.056,-1,1,-1,-1,-1,1,-1,-1
29140,1388940_615188545241575_1046750361_a,5.372000000000001,-1,-1,-1,-1,1,-1,-1,-1
29141,1388940_622894401130313_458457236_a,4.633,-1,-1,-1,-1,-1,1,-1,-1
29142,1388940_638541376218949_26257707_a,4.371,-1,1,-1,-1,-1,1,-1,-1
29143,1388940_680479212011839_1456736278_a,4.606,-1,0,-1,-1,-1,1,-1,-1
29144,1388940_773155046029513_301845629_a,4.508,-1,1,-1,-1,-1,1,-1,-1
29145,1388940_773885089298070_1283192267_a,5.7620000000000005,-1,1,-1,-1,-1,1,-1,-1
29146,1388940_841157212577712_618725537_a,4.406000000000001,-1,1,-1,-1,-1,-1,-1,-1
29147,1388943_1527338954159858_1119257794_a,4.5169999999999995,-1,1,-1,-1,-1,-1,-1,-1
29148,1388943_250576365125681_1952057220_a,3.7510000000000003,-1,-1,-1,-1,-1,-1,-1,-1
29149,1388943_264918057024034_883054849_a,5.046,-1,1,-1,-1,-1,1,-1,-1
29150,1388943_289355377886497_321328041_a,4.79,-1,-1,-1,-1,-1,1,-1,-1
29151,1388943_489042717890270_395306671_a,4.849,-1,1,-1,-1,-1,-1,-1,-1
29152,1388943_638768886208928_1736165783_a,4.409,-1,0,1,-1,-1,-1,-1,-1
29153,1388953_1389892914624540_949618194_a,4.158,-1,1,-1,-1,-1,-1,-1,-1
29154,1388953_1424134541174844_1238243385_a,4.343,-1,-1,-1,-1,-1,1,-1,-1
29155,1388953_566128633485901_1876804153_a,4.185,-1,1,-1,-1,-1,1,-1,-1
29156,1388953_656684841064986_1352176447_a,4.515,-1,1,-1,-1,-1,1,-1,-1
29157,1388963_1410877862511715_668511328_a,4.0680000000000005,-1,1,-1,-1,-1,1,-1,-1
29158,1388963_1449489621954718_936321359_a,4.092,-1,-1,-1,-1,-1,1,-1,-1
29159,1388963_452353578229738_278874091_a,4.255,-1,1,-1,-1,-1,1,-1,-1
29160,1388963_464531107010370_271124842_a,4.1,-1,1,-1,-1,-1,-1,-1,-1
29161,1388963_568340719939984_228397813_a,4.931,-1,1,-1,-1,-1,1,-1,-1
29162,1388963_668542383207550_1533829089_a,4.603,-1,1,-1,-1,-1,-1,-1,-1
29163,1388963_677268982329347_1625820518_a,2.8819999999999997,-1,1,-1,-1,-1,1,-1,-1
29164,1388963_733291306691262_1001580679_a,3.08,-1,-1,1,-1,-1,-1,-1,-1
29165,1388968_1399768653633494_1751740164_a,4.349,-1,1,-1,-1,-1,1,-1,-1
29166,1388968_1423022421284299_454627748_a,4.42,-1,1,-1,-1,-1,1,-1,-1
29167,1388968_685210301536782_1080278435_a,3.693,-1,1,-1,-1,-1,1,-1,-1
29168,1388978_1441222509450164_468951363_a,4.2669999999999995,-1,1,-1,1,-1,-1,-1,-1
29169,1388978_1486578838224175_982556055_a,4.023,-1,1,-1,-1,1,-1,-1,-1
29170,1388978_243301365857488_574447905_a,4.406000000000001,-1,-1,-1,-1,1,-1,-1,-1
29171,1388978_255651497940223_367257934_a,4.041,-1,1,-1,-1,-1,-1,-1,-1
29172,1388978_679178138814466_1866918447_a,4.227,-1,1,-1,1,-1,-1,-1,-1
29173,1388978_728539260510371_1031699932_a,4.334,-1,0,-1,-1,-1,1,-1,-1
29174,1388983_1438800953027371_560180064_a,3.112,-1,1,-1,-1,-1,1,-1,-1
29175,1388983_223189451212841_240609484_a,3.833,-1,1,-1,1,-1,-1,-1,-1
29176,1388983_228777833990491_484708999_a,4.952,-1,1,-1,-1,-1,1,-1,-1
29177,1388983_229510020582451_741050427_a,4.0089999999999995,-1,1,-1,1,-1,-1,-1,-1
29178,1388983_232512000271506_1746531407_a,5.004,1,1,-1,-1,1,-1,-1,-1
29179,1388983_722888164421996_1975890719_a,4.321000000000001,-1,1,-1,-1,-1,1,-1,-1
29180,1388983_844601675566054_1131466557_a,4.57,-1,1,-1,-1,-1,-1,-1,-1
29181,1388988_1469664533263095_968248685_a,4.688,-1,1,-1,-1,-1,1,-1,-1
